-0.883067,-0.268006,-0.039267
-0.019414,-0.004703,-0.000668
-0.895070,-0.272904,-0.040023
-0.035406,-0.008527,-0.001181
-0.901966,-0.276149,-0.040559
-0.047703,-0.011298,-0.001525
-0.903787,-0.277803,-0.040875
-0.056494,-0.012932,-0.001694
-0.900289,-0.277898,-0.040970
-0.060976,-0.013409,-0.001688
-0.892512,-0.276536,-0.040855
-0.061549,-0.012705,-0.001510
-0.880397,-0.273810,-0.040539
-0.058338,-0.010869,-0.001167
-0.864358,-0.269825,-0.040036
-0.051553,-0.007976,-0.000674
-0.844871,-0.264710,-0.039363
-0.041481,-0.004121,-0.000044
-0.822461,-0.258610,-0.038540
-0.028478,0.000582,0.000705
-0.797684,-0.251671,-0.037588
-0.012951,0.005996,0.001551
-0.771110,-0.243968,-0.036536
0.004384,0.011902,0.002477
-0.742731,-0.235682,-0.035406
0.023266,0.018201,0.003461
-0.712679,-0.226995,-0.034221
0.042023,0.024639,0.004473
-0.681303,-0.218013,-0.033000
0.060201,0.031025,0.005485
-0.649239,-0.208884,-0.031763
0.077388,0.037189,0.006470
-0.617122,-0.199763,-0.030531
0.093224,0.042983,0.007403
-0.585562,-0.190807,-0.029322
0.107395,0.048274,0.008263
-0.555131,-0.182163,-0.028154
0.119638,0.052945,0.009029
-0.526349,-0.173968,-0.027044
0.129739,0.056901,0.009685
-0.499674,-0.166344,-0.026007
0.137537,0.060065,0.010215
-0.475493,-0.159398,-0.025057
0.142920,0.062380,0.010611
-0.454114,-0.153220,-0.024206
0.145825,0.063810,0.010865
-0.435769,-0.147880,-0.023464
0.146240,0.064340,0.010975
-0.420607,-0.143428,-0.022839
0.144199,0.063974,0.010941
-0.408699,-0.139897,-0.022336
0.139784,0.062736,0.010767
-0.400041,-0.137297,-0.021958
0.133117,0.060666,0.010459
-0.394560,-0.135619,-0.021706
0.124362,0.057820,0.010025
-0.392117,-0.134838,-0.021578
0.113721,0.054267,0.009478
-0.392516,-0.134908,-0.021568
0.101425,0.050088,0.008830
-0.395513,-0.135771,-0.021671
0.086044,0.045317,0.008091
-0.399083,-0.137216,-0.021872
0.071327,0.040045,0.007280
-0.406464,-0.139360,-0.022165
0.055783,0.034509,0.006411
-0.415489,-0.142085,-0.022539
0.039726,0.028769,0.005503
-0.425806,-0.145264,-0.022981
0.023471,0.022915,0.004573
-0.437052,-0.148784,-0.023475
0.005476,0.017019,0.003634
-0.446939,-0.152409,-0.024002
-0.010174,0.011091,0.002700
-0.458768,-0.156170,-0.024551
-0.025378,0.005412,0.001790
-0.470083,-0.159962,-0.025108
-0.039972,-0.000002,0.000916
-0.480605,-0.163644,-0.025655
-0.056398,-0.005348,0.000081
-0.487186,-0.166710,-0.026166
-0.068948,-0.010195,-0.000698
-0.495429,-0.169686,-0.026638
-0.080160,-0.014576,-0.001415
-0.504780,-0.172451,-0.027064
-0.090054,-0.018440,-0.002057
-0.509501,-0.174573,-0.027421
-0.095321,-0.021535,-0.002614
-0.515701,-0.176536,-0.027723
-0.098709,-0.023922,-0.003077
-0.517339,-0.177857,-0.027951
-0.103134,-0.025941,-0.003456
-0.517188,-0.178532,-0.028098
-0.108883,-0.027695,-0.003757
-0.515243,-0.178554,-0.028159
-0.111708,-0.028629,-0.003967
-0.505306,-0.177500,-0.028113
-0.113492,-0.029471,-0.004112
-0.500465,-0.176277,-0.027993
-0.110137,-0.029409,-0.004161
-0.493456,-0.174517,-0.027799
-0.105045,-0.028666,-0.004123
-0.484985,-0.172349,-0.027535
-0.101171,-0.027439,-0.004010
-0.472191,-0.169551,-0.027193
-0.092926,-0.025826,-0.003829
-0.461333,-0.166470,-0.026800
-0.083360,-0.023648,-0.003577
-0.455429,-0.163363,-0.026376
-0.070652,-0.020949,-0.003253
-0.438370,-0.159726,-0.025897
-0.058964,-0.017836,-0.002879
-0.425276,-0.156108,-0.025397
-0.046486,-0.014514,-0.002464
-0.411860,-0.152328,-0.024877
-0.033410,-0.011005,-0.002015
-0.398323,-0.148478,-0.024347
-0.019921,-0.007357,-0.001541
-0.384861,-0.144630,-0.023816
-0.006200,-0.003622,-0.001052
-0.371661,-0.140852,-0.023295
0.002883,-0.000322,-0.000576
-0.353824,-0.136595,-0.022757
0.016535,0.003225,-0.000101
-0.341419,-0.132922,-0.022261
0.029751,0.006733,0.000368
-0.329563,-0.129480,-0.021795
0.038239,0.009814,0.000801
-0.313977,-0.125835,-0.021333
