0.349066,1.396263,0.349066
0.349066,1.396263,0.349066
0.349065,1.396263,0.349066
0.349064,1.396262,0.349066
0.349061,1.396261,0.349066
0.349055,1.396257,0.349067
0.349045,1.396252,0.349069
0.349029,1.396244,0.349072
0.349005,1.396232,0.349076
0.348969,1.396215,0.349083
0.348919,1.396191,0.349093
0.348851,1.396160,0.349105
0.348761,1.396120,0.349121
0.348644,1.396068,0.349141
0.348495,1.396004,0.349164
0.348310,1.395925,0.349190
0.348083,1.395829,0.349220
0.347808,1.395714,0.349253
0.347480,1.395576,0.349288
0.347092,1.395413,0.349326
0.346638,1.395221,0.349367
0.346114,1.394998,0.349409
0.345512,1.394738,0.349452
0.344827,1.394437,0.349497
0.344054,1.394092,0.349542
0.343188,1.393697,0.349587
0.342224,1.393246,0.349630
0.341158,1.392736,0.349672
0.339984,1.392160,0.349711
0.338701,1.391512,0.349746
0.337303,1.390788,0.349775
0.335789,1.389981,0.349799
0.334156,1.389086,0.349815
0.332401,1.388097,0.349823
0.330523,1.387009,0.349821
0.328521,1.385816,0.349809
0.326393,1.384516,0.349776
0.324138,1.383105,0.349715
0.321757,1.381580,0.349617
0.319250,1.379937,0.349475
0.316616,1.378174,0.349285
0.313857,1.376286,0.349040
0.310973,1.374272,0.348736
0.307967,1.372129,0.348368
0.304840,1.369855,0.347932
0.301594,1.367446,0.347425
0.298231,1.364902,0.346843
0.294755,1.362221,0.346183
0.291167,1.359401,0.345442
0.287471,1.356442,0.344618
0.283672,1.353342,0.343707
0.279771,1.350100,0.342708
0.275774,1.346717,0.341618
0.271685,1.343191,0.340436
0.267511,1.339519,0.339162
0.263254,1.335705,0.337790
0.258919,1.331749,0.336318
0.254513,1.327652,0.334744
0.250040,1.323413,0.333068
0.245507,1.319032,0.331288
0.240921,1.314511,0.329403
0.236287,1.309851,0.327410
0.231613,1.305051,0.325309
0.226906,1.300114,0.323098
0.222173,1.295039,0.320775
0.217422,1.289828,0.318340
0.212661,1.284483,0.315791
0.207897,1.279005,0.313127
0.203139,1.273395,0.310346
0.198395,1.267655,0.307447
0.193673,1.261787,0.304430
0.188982,1.255792,0.301293
0.184333,1.249669,0.298040
0.179733,1.243424,0.294664
0.175189,1.237059,0.291166
0.170713,1.230572,0.287549
0.166311,1.223970,0.283809
0.161993,1.217256,0.279945
0.157766,1.210431,0.275958
0.153641,1.203494,0.271853
0.149625,1.196453,0.267626
0.145727,1.189308,0.263279
0.141954,1.182063,0.258815
0.138315,1.174719,0.254237
0.134820,1.167277,0.249547
0.131477,1.159737,0.244753
0.128293,1.152102,0.239856
0.125278,1.144372,0.234863
0.122440,1.136545,0.229780
0.119786,1.128621,0.224613
0.117326,1.120601,0.219370
0.115064,1.112485,0.214054
0.113009,1.104274,0.208673
0.111164,1.095968,0.203231
0.109536,1.087570,0.197736
0.108128,1.079083,0.192189
0.106940,1.070513,0.186592
0.105972,1.061871,0.180943
0.105217,1.053173,0.175234
0.104667,1.044446,0.169452
0.104304,1.035725,0.163575
0.104102,1.027061,0.157567
0.104029,1.018523,0.151383
0.104044,1.010189,0.144975
0.104113,1.002119,0.138313
0.104232,0.994321,0.131422
0.104400,0.986792,0.124334
0.104618,0.979527,0.117081
0.104887,0.972517,0.109698
0.105209,0.965753,0.102218
0.105587,0.959226,0.094672
0.106400,0.953513,0.083838
0.107551,0.948822,0.069572
0.108972,0.945297,0.051793
0.110604,0.943030,0.030501
0.112407,0.942048,0.005829
0.114361,0.942245,-0.021818
0.116538,0.943053,-0.051079
0.118925,0.944276,-0.081321
0.121484,0.945835,-0.112139
0.124177,0.947665,-0.143172
0.127152,0.948125,-0.170343
0.130303,0.947657,-0.194486
0.133493,0.946903,-0.216831
0.136700,0.945972,-0.237602
0.139916,0.944910,-0.256910
0.143138,0.943743,-0.274830
0.146365,0.942488,-0.291422
0.149597,0.941157,-0.306739
0.152834,0.939758,-0.320833
0.156078,0.938300,-0.333751
0.159328,0.936788,-0.345544
0.162586,0.935228,-0.356262
0.165852,0.933627,-0.365958
0.169128,0.931988,-0.374685
0.172410,0.930322,-0.382501
0.175701,0.928629,-0.389464
0.179003,0.926916,-0.395636
0.182313,0.925188,-0.401081
0.185632,0.923452,-0.405863
0.188959,0.921714,-0.410050
0.192293,0.919979,-0.413708
0.195634,0.918253,-0.416900
0.198980,0.916541,-0.419688
0.202329,0.914850,-0.422132
0.205681,0.913180,-0.424282
0.209034,0.911533,-0.426187
0.212387,0.909910,-0.427886
0.215738,0.908313,-0.429414
0.219083,0.906742,-0.430799
0.222422,0.905195,-0.432062
0.225751,0.903673,-0.433222
0.229068,0.902174,-0.434292
0.232367,0.900701,-0.435282
0.235647,0.899248,-0.436200
0.238903,0.897820,-0.437054
