0.000000,0.000000,0.000000
0.000147,0.000111,0.000022
0.000421,0.000319,0.000062
0.000948,0.000719,0.000141
0.001694,0.001285,0.000251
0.002766,0.002099,0.000410
0.004116,0.003127,0.000611
0.005838,0.004436,0.000866
0.007873,0.005985,0.001169
0.010301,0.007834,0.001529
0.013057,0.009935,0.001939
0.016210,0.012337,0.002407
0.019687,0.014989,0.002924
0.023549,0.017934,0.003498
0.027718,0.021116,0.004118
0.032249,0.024572,0.004791
0.037060,0.028244,0.005506
0.042199,0.032164,0.006269
0.047582,0.036271,0.007069
0.053253,0.040595,0.007912
0.059126,0.045074,0.008784
0.065242,0.049733,0.009692
0.071516,0.054511,0.010624
0.077984,0.059430,0.011583
0.084562,0.064431,0.012559
0.091285,0.069533,0.013555
0.098070,0.074677,0.014560
0.104950,0.079884,0.015578
0.111844,0.085094,0.016598
0.118786,0.090328,0.017623
0.125697,0.095529,0.018643
0.132610,0.100717,0.019661
0.139449,0.105838,0.020668
0.146247,0.110912,0.021666
0.152933,0.115887,0.022646
0.159540,0.120785,0.023612
0.166000,0.125556,0.024555
0.172347,0.130224,0.025478
0.178517,0.134742,0.026373
0.184547,0.139134,0.027245
0.190374,0.143357,0.028084
0.196038,0.147436,0.028895
0.201481,0.151331,0.029672
0.206742,0.155070,0.030418
0.211769,0.158615,0.031126
0.216603,0.161994,0.031802
0.221194,0.165174,0.032439
0.225584,0.168185,0.033043
0.229730,0.170995,0.033607
0.233674,0.173634,0.034137
0.237375,0.176077,0.034627
0.240878,0.178352,0.035084
0.244145,0.180436,0.035503
0.247223,0.182360,0.035888
0.250076,0.184103,0.036237
0.252752,0.185696,0.036555
0.255220,0.187119,0.036838
0.257527,0.188406,0.037092
0.259645,0.189538,0.037314
0.261620,0.190548,0.037510
0.263429,0.191420,0.037677
0.265118,0.192187,0.037821
0.266664,0.192835,0.037939
0.268114,0.193394,0.038038
0.269448,0.193854,0.038115
0.270711,0.194244,0.038176
0.271885,0.194554,0.038218
0.273015,0.194814,0.038249
0.274082,0.195013,0.038266
